device_key,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,hostname,device_criticality,departments
VDR-10029,5,2,1,3,2,2,0,1,0,0,1,0,0,0,1,28,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s),10,3,6,6,0,2,0,0,1,0,0,0,Critical,VDR-10029,High,Procurement Team
VDR-10504,5,0,1,3,0,1,0,0,2,0,2,1,5,0,1,28,1 malware/ransomware alert(s); 2 credential-access alert(s); 5 inactive-user event(s),0,3,0,3,0,0,4,0,2,1,15,0,Critical,VDR-10504,Low,Purch
VDR-12892,5,0,0,4,0,3,0,1,1,0,0,0,5,0,1,28,3 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 5 inactive-user event(s),0,0,0,9,0,2,2,0,0,0,15,0,Critical,VDR-12892,Low,It Support
WS-10982,5,1,1,4,1,2,0,0,3,0,0,0,0,5,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 3 credential-access alert(s); 5 identity review concern(s),5,3,3,6,0,0,6,0,0,0,0,5,Critical,WS-10982,Critical,Ops
WS-12673,5,0,0,4,0,3,1,1,0,0,0,0,5,0,1,28,3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s),0,0,0,9,2,2,0,0,0,0,15,0,Critical,WS-12673,High,Finance Dept
LPT-10463,4,0,2,3,0,2,0,1,1,0,0,0,4,0,1,28,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 4 inactive-user event(s),0,6,0,6,0,2,2,0,0,0,12,0,Critical,LPT-10463,High,Innovation
LPT-12651,4,1,1,2,0,1,1,0,1,0,1,0,4,0,1,28,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 4 inactive-user event(s),5,3,0,3,2,0,2,0,1,0,12,0,Critical,LPT-12651,Critical,Hr Dept
VDR-10314,4,1,0,3,1,1,1,1,0,0,1,0,4,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),5,0,3,3,2,2,0,0,1,0,12,0,Critical,VDR-10314,High,R&D
WS-12909,4,1,0,4,1,2,0,0,1,0,0,0,4,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 4 inactive-user event(s),5,0,3,6,0,0,2,0,0,0,12,0,Critical,WS-12909,Low,Call Center
WS-10645,3,2,1,1,0,2,0,0,0,0,0,0,3,0,1,28,2 critical alert(s); 2 malware/ransomware alert(s); 3 inactive-user event(s),10,3,0,6,0,0,0,0,0,0,9,0,Critical,WS-10645,Critical,Rd
WS-11434,3,1,2,1,1,0,1,1,0,0,1,0,3,0,1,28,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),5,6,3,0,2,2,0,0,1,0,9,0,Critical,WS-11434,High,Finance
LPT-11945,8,1,1,4,0,3,2,2,0,0,1,1,0,0,1,27,1 critical alert(s); 3 malware/ransomware alert(s); 2 PowerShell alert(s); 2 lateral-movement alert(s),5,3,0,9,4,4,0,0,1,1,0,0,Critical,LPT-11945,Low,Human Resources
VDR-11815,6,1,2,4,1,2,2,1,0,0,1,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s),5,6,3,6,4,2,0,0,1,0,0,0,Critical,VDR-11815,Low,Sales
WS-10043,6,1,3,3,0,3,1,0,0,0,2,0,0,0,1,27,1 critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s),5,9,0,9,2,0,0,0,2,0,0,0,Critical,WS-10043,Medium,Sales
VDR-10838,5,2,1,4,2,0,2,1,0,0,2,0,0,0,1,27,2 critical alert(s); 2 unresolved critical alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s),10,3,6,0,4,2,0,0,2,0,0,0,Critical,VDR-10838,Medium,Finance
WS-10445,5,1,3,3,1,0,0,3,2,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 lateral-movement alert(s); 2 credential-access alert(s),5,9,3,0,0,6,4,0,0,0,0,0,Critical,WS-10445,Medium,Sales Dept
WS-10882,5,2,1,1,1,2,1,1,0,0,1,0,0,0,1,27,2 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),10,3,3,6,2,2,0,0,1,0,0,0,Critical,WS-10882,Medium,Finance Dept
WS-10895,5,1,2,3,1,3,0,2,0,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 2 lateral-movement alert(s),5,6,3,9,0,4,0,0,0,0,0,0,Critical,WS-10895,Critical,Sales Dept
WS-11410,5,1,2,5,1,3,1,1,0,0,0,0,0,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,6,3,9,2,2,0,0,0,0,0,0,Critical,WS-11410,Low,Information Technology
WS-11972,5,0,1,3,0,1,0,1,2,0,0,0,5,0,1,27,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s); 5 inactive-user event(s),0,3,0,3,0,2,4,0,0,0,15,0,Critical,WS-11972,Low,Business Sales
LPT-11276,4,0,1,0,0,4,0,0,0,0,0,0,4,0,1,27,4 malware/ransomware alert(s); 4 inactive-user event(s),0,3,0,12,0,0,0,0,0,0,12,0,Critical,LPT-11276,Low,Call Center
VDR-12352,4,2,0,3,2,2,0,0,2,0,0,1,0,0,1,27,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 credential-access alert(s),10,0,6,6,0,0,4,0,0,1,0,0,Critical,VDR-12352,Low,Operations
WS-11598,4,0,2,3,0,2,0,0,1,0,1,0,4,0,1,27,2 malware/ransomware alert(s); 1 credential-access alert(s); 4 inactive-user event(s),0,6,0,6,0,0,2,0,1,0,12,0,Critical,WS-11598,Medium,Business Sales
WS-12716,4,1,0,2,1,1,0,1,0,0,2,0,4,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),5,0,3,3,0,2,0,0,2,0,12,0,Critical,WS-12716,High,Sales
LPT-11840,3,1,1,1,1,2,0,0,0,0,0,1,3,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 3 inactive-user event(s),5,3,3,6,0,0,0,0,0,1,9,0,Critical,LPT-11840,High,Ops Team
VDR-10099,3,1,0,3,1,1,0,1,1,0,0,0,3,3,1,27,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 3 inactive-user event(s); 3 identity review concern(s),5,0,3,3,0,2,2,0,0,0,9,3,Critical,VDR-10099,High,Rnd
WS-12727,3,1,1,1,1,1,1,1,0,0,0,0,3,0,1,27,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),5,3,3,3,2,2,0,0,0,0,9,0,Critical,WS-12727,Medium,Ops Team
VDR-11872,7,0,3,7,0,2,1,0,0,0,2,0,0,7,1,26,2 malware/ransomware alert(s); 1 PowerShell alert(s); 7 identity review concern(s),0,9,0,6,2,0,0,0,2,0,0,7,Critical,VDR-11872,High,Sales Team
VDR-10716,6,2,1,4,1,1,1,2,0,0,1,0,0,0,1,26,2 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s),10,3,3,3,2,4,0,0,1,0,0,0,Critical,VDR-10716,Medium,Ops
VDR-12663,6,0,2,4,0,2,1,0,3,0,0,0,0,6,1,26,2 malware/ransomware alert(s); 1 PowerShell alert(s); 3 credential-access alert(s); 6 identity review concern(s),0,6,0,6,2,0,6,0,0,0,0,6,Critical,VDR-12663,Low,
WS-11194,5,0,0,2,0,2,1,1,0,0,1,0,5,0,1,26,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s),0,0,0,6,2,2,0,0,1,0,15,0,Critical,WS-11194,Medium,Research And Development
WS-11262,5,1,3,3,1,1,2,0,0,0,2,0,0,0,1,26,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 PowerShell alert(s),5,9,3,3,4,0,0,0,2,0,0,0,Critical,WS-11262,High,Sales
LPT-10431,4,0,2,1,0,0,0,1,2,0,1,1,4,0,1,26,1 lateral-movement alert(s); 2 credential-access alert(s); 4 inactive-user event(s),0,6,0,0,0,2,4,0,1,1,12,0,Critical,LPT-10431,Low,Purchase
LPT-12043,4,0,0,2,0,1,2,1,0,0,0,1,4,4,1,26,1 malware/ransomware alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s); 4 identity review concern(s),0,0,0,3,4,2,0,0,0,1,12,4,Critical,LPT-12043,High,Purchase
LPT-12275,4,1,2,3,1,1,2,0,0,0,1,0,0,4,1,26,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 PowerShell alert(s); 4 identity review concern(s),5,6,3,3,4,0,0,0,1,0,0,4,Critical,LPT-12275,High,Procurement Team
LPT-12852,4,0,2,2,0,1,0,0,2,0,1,0,4,0,1,26,1 malware/ransomware alert(s); 2 credential-access alert(s); 4 inactive-user event(s),0,6,0,3,0,0,4,0,1,0,12,0,Critical,LPT-12852,Low,R&D
VDR-12310,4,1,0,3,0,3,0,0,0,0,0,0,4,0,1,26,1 critical alert(s); 3 malware/ransomware alert(s); 4 inactive-user event(s),5,0,0,9,0,0,0,0,0,0,12,0,Critical,VDR-12310,Critical,Operations
VDR-12386,4,0,1,2,0,3,0,1,0,0,0,0,4,0,1,26,3 malware/ransomware alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),0,3,0,9,0,2,0,0,0,0,12,0,Critical,VDR-12386,Critical,It Support
WS-11367,4,1,0,2,0,1,0,1,2,0,0,0,4,0,1,26,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s); 4 inactive-user event(s),5,0,0,3,0,2,4,0,0,0,12,0,Critical,WS-11367,High,Sales Team
LPT-11280,3,1,1,3,1,1,0,1,0,0,1,0,3,0,1,26,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),5,3,3,3,0,2,0,0,1,0,9,0,Critical,LPT-11280,High,It Support
WS-12851,8,0,0,5,0,2,0,2,3,0,1,0,0,8,1,25,2 malware/ransomware alert(s); 2 lateral-movement alert(s); 3 credential-access alert(s); 8 identity review concern(s),0,0,0,6,0,4,6,0,1,0,0,8,Critical,WS-12851,High,
LPT-10750,6,0,3,5,0,4,0,2,0,0,0,0,0,0,1,25,4 malware/ransomware alert(s); 2 lateral-movement alert(s),0,9,0,12,0,4,0,0,0,0,0,0,Critical,LPT-10750,Medium,People Team
LPT-11662,6,0,3,4,0,3,0,0,0,0,1,0,0,6,1,25,3 malware/ransomware alert(s); 6 identity review concern(s),0,9,0,9,0,0,0,0,1,0,0,6,Critical,LPT-11662,Medium,Sales Dept
LPT-12474,6,0,4,1,0,3,0,1,1,0,0,0,0,0,1,25,3 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,12,0,9,0,2,2,0,0,0,0,0,Critical,LPT-12474,Critical,Operations
LPT-11568,5,0,0,3,0,1,1,0,2,0,1,0,5,0,1,25,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s); 5 inactive-user event(s),0,0,0,3,2,0,4,0,1,0,15,0,Critical,LPT-11568,Low,Ops Team
VDR-11411,5,1,1,3,0,2,0,1,2,0,0,0,0,5,1,25,1 critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s); 5 identity review concern(s),5,3,0,6,0,2,4,0,0,0,0,5,Critical,VDR-11411,High,
VDR-12210,5,1,1,5,1,3,1,1,0,0,0,1,0,0,1,25,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,3,3,9,2,2,0,0,0,1,0,0,Critical,VDR-12210,High,Sales Team
WS-12319,5,1,2,3,1,1,3,0,1,0,0,0,0,0,1,25,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 3 PowerShell alert(s); 1 credential-access alert(s),5,6,3,3,6,0,2,0,0,0,0,0,Critical,WS-12319,Critical,It Dept
WS-12839,5,0,0,3,0,0,1,1,3,0,0,0,5,0,1,25,1 PowerShell alert(s); 1 lateral-movement alert(s); 3 credential-access alert(s); 5 inactive-user event(s),0,0,0,0,2,2,6,0,0,0,15,0,Critical,WS-12839,Critical,Finance
WS-12862,5,0,1,2,0,1,1,1,0,0,0,0,5,0,1,25,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 5 inactive-user event(s),0,3,0,3,2,2,0,0,0,0,15,0,Critical,WS-12862,Low,Human Resource
LPT-11184,4,0,2,4,0,1,0,1,1,0,0,0,4,0,1,25,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 4 inactive-user event(s),0,6,0,3,0,2,2,0,0,0,12,0,Critical,LPT-11184,Critical,Mktg
VDR-11643,4,2,1,4,2,1,0,1,0,0,1,0,0,0,1,25,2 critical alert(s); 2 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s),10,3,6,3,0,2,0,0,1,0,0,0,Critical,VDR-11643,Critical,Hr
WS-10178,4,0,1,4,0,2,1,1,0,0,0,0,4,0,1,25,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),0,3,0,6,2,2,0,0,0,0,12,0,Critical,WS-10178,High,Ops
WS-10467,4,0,2,3,0,0,2,1,0,0,1,0,4,0,1,25,2 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s),0,6,0,0,4,2,0,0,1,0,12,0,Critical,WS-10467,Critical,Ops
WS-12426,4,2,1,2,1,2,0,0,0,0,2,1,0,0,1,25,2 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s),10,3,3,6,0,0,0,0,2,1,0,0,Critical,WS-12426,Medium,Compliance
WS-12478,4,2,0,3,2,3,0,0,0,0,0,0,0,0,1,25,2 critical alert(s); 2 unresolved critical alert(s); 3 malware/ransomware alert(s),10,0,6,9,0,0,0,0,0,0,0,0,Critical,WS-12478,Medium,Mkt
LPT-10596,3,0,2,1,0,1,1,0,1,0,0,0,3,3,1,25,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 3 inactive-user event(s); 3 identity review concern(s),0,6,0,3,2,0,2,0,0,0,9,3,Critical,LPT-10596,Medium,Hr
LPT-12621,3,2,1,2,2,2,0,0,0,0,0,0,0,0,1,25,2 critical alert(s); 2 unresolved critical alert(s); 2 malware/ransomware alert(s),10,3,6,6,0,0,0,0,0,0,0,0,Critical,LPT-12621,Low,Support
VDR-10633,3,1,0,1,0,2,0,1,0,0,0,0,3,3,1,25,1 critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s); 3 identity review concern(s),5,0,0,6,0,2,0,0,0,0,9,3,Critical,VDR-10633,Medium,Sales
VDR-11479,3,2,1,2,1,2,0,0,0,0,0,0,0,3,1,25,2 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 3 identity review concern(s),10,3,3,6,0,0,0,0,0,0,0,3,Critical,VDR-11479,High,Support
WS-10943,3,1,0,2,1,2,0,0,1,0,0,0,3,0,1,25,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),5,0,3,6,0,0,2,0,0,0,9,0,Critical,WS-10943,High,Ops
WS-12774,8,0,2,4,0,2,0,1,0,0,2,0,0,8,1,24,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 8 identity review concern(s),0,6,0,6,0,2,0,0,2,0,0,8,Critical,WS-12774,Critical,People Team
LPT-12584,6,1,2,2,0,3,1,0,1,0,0,0,0,0,1,24,1 critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,6,0,9,2,0,2,0,0,0,0,0,Critical,LPT-12584,Medium,Operations
WS-11865,6,1,0,2,1,4,0,1,0,0,1,1,0,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,3,12,0,2,0,0,1,1,0,0,Critical,WS-11865,Medium,Finance Dept
LPT-10753,5,0,0,1,0,1,0,2,0,0,2,0,5,0,1,24,1 malware/ransomware alert(s); 2 lateral-movement alert(s); 5 inactive-user event(s),0,0,0,3,0,4,0,0,2,0,15,0,Critical,LPT-10753,Critical,Procurement
VDR-10234,5,1,2,4,1,2,1,0,1,0,0,0,0,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,6,3,6,2,0,2,0,0,0,0,0,Critical,VDR-10234,Critical,Business Sales
VDR-12738,5,1,1,5,1,1,0,1,0,0,3,0,0,5,1,24,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 5 identity review concern(s),5,3,3,3,0,2,0,0,3,0,0,5,Critical,VDR-12738,Critical,
WS-10998,5,2,0,4,1,1,0,2,2,0,0,0,0,0,1,24,2 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 2 credential-access alert(s),10,0,3,3,0,4,4,0,0,0,0,0,Critical,WS-10998,Low,Finance
WS-12537,5,1,2,3,1,2,0,2,0,0,0,0,0,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 2 lateral-movement alert(s),5,6,3,6,0,4,0,0,0,0,0,0,Critical,WS-12537,High,People Team
LPT-10097,4,1,0,2,0,1,0,0,1,0,2,0,4,0,1,24,1 critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s); 4 inactive-user event(s),5,0,0,3,0,0,2,0,2,0,12,0,Critical,LPT-10097,Low,Legal
LPT-11011,4,0,2,4,0,0,0,0,2,0,2,0,4,0,1,24,2 credential-access alert(s); 4 inactive-user event(s),0,6,0,0,0,0,4,0,2,0,12,0,Critical,LPT-11011,Critical,Research And Development
LPT-12603,4,1,1,4,1,2,0,0,1,0,1,0,0,4,1,24,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 4 identity review concern(s),5,3,3,6,0,0,2,0,1,0,0,4,Critical,LPT-12603,High,
VDR-11499,4,1,3,1,1,1,0,0,2,0,0,0,0,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 credential-access alert(s),5,9,3,3,0,0,4,0,0,0,0,0,Critical,VDR-11499,Low,Ops Team
VDR-11586,4,0,2,3,0,1,0,0,0,0,3,0,4,0,1,24,1 malware/ransomware alert(s); 4 inactive-user event(s),0,6,0,3,0,0,0,0,3,0,12,0,Critical,VDR-11586,High,Rd
WS-11715,4,2,2,4,2,0,0,0,0,0,2,0,0,0,1,24,2 critical alert(s); 2 unresolved critical alert(s),10,6,6,0,0,0,0,0,2,0,0,0,Critical,WS-11715,Low,Support
WS-11799,4,1,0,2,0,2,0,0,0,0,1,0,4,0,1,24,1 critical alert(s); 2 malware/ransomware alert(s); 4 inactive-user event(s),5,0,0,6,0,0,0,0,1,0,12,0,Critical,WS-11799,High,Legal
LPT-10548,3,1,0,2,1,1,0,2,0,0,0,0,3,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 3 inactive-user event(s),5,0,3,3,0,4,0,0,0,0,9,0,Critical,LPT-10548,High,Procurement Team
VDR-10666,3,0,2,2,0,2,1,0,0,0,0,1,3,0,1,24,2 malware/ransomware alert(s); 1 PowerShell alert(s); 3 inactive-user event(s),0,6,0,6,2,0,0,0,0,1,9,0,Critical,VDR-10666,High,Finance Dept
WS-10707,3,1,0,2,1,0,2,1,0,0,0,1,3,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),5,0,3,0,4,2,0,0,0,1,9,0,Critical,WS-10707,Critical,Marketing Dept
WS-11514,3,1,1,2,1,1,0,0,0,0,1,0,3,0,1,24,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 3 inactive-user event(s),5,3,3,3,0,0,0,0,1,0,9,0,Critical,WS-11514,Low,Support
VDR-10096,7,0,4,5,0,0,0,3,1,0,3,0,0,0,1,23,3 lateral-movement alert(s); 1 credential-access alert(s),0,12,0,0,0,6,2,0,3,0,0,0,Critical,VDR-10096,Critical,Marketing Dept
LPT-10745,6,0,4,4,0,3,0,0,0,0,2,0,0,0,1,23,3 malware/ransomware alert(s),0,12,0,9,0,0,0,0,2,0,0,0,Critical,LPT-10745,Medium,Operations
LPT-10912,6,1,0,6,1,2,0,1,0,0,1,0,0,6,1,23,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 6 identity review concern(s),5,0,3,6,0,2,0,0,1,0,0,6,Critical,LPT-10912,High,
LPT-11558,6,1,1,5,1,2,1,1,0,0,2,0,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,3,3,6,2,2,0,0,2,0,0,0,Critical,LPT-11558,High,Brand Team
LPT-11680,6,0,3,4,0,3,1,0,1,0,1,0,0,0,1,23,3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),0,9,0,9,2,0,2,0,1,0,0,0,Critical,LPT-11680,High,Accounts
LPT-12826,6,1,0,3,1,4,1,0,0,0,1,0,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,3,12,2,0,0,0,1,0,0,0,Critical,LPT-12826,Low,Legal
VDR-10977,6,0,4,4,0,2,0,0,1,0,3,0,0,0,1,23,2 malware/ransomware alert(s); 1 credential-access alert(s),0,12,0,6,0,0,2,0,3,0,0,0,Critical,VDR-10977,High,Operations Dept
VDR-11611,6,1,0,4,1,4,0,1,0,0,1,0,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 4 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,3,12,0,2,0,0,1,0,0,0,Critical,VDR-11611,High,Hr Dept
WS-12606,6,1,1,4,1,2,1,0,1,0,1,1,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,3,3,6,2,0,2,0,1,1,0,0,Critical,WS-12606,High,Finance
LPT-12476,5,1,1,3,1,2,0,3,0,0,0,0,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 3 lateral-movement alert(s),5,3,3,6,0,6,0,0,0,0,0,0,Critical,LPT-12476,Critical,Finance Dept
VDR-11932,5,0,2,2,0,3,0,0,1,0,1,0,0,5,1,23,3 malware/ransomware alert(s); 1 credential-access alert(s); 5 identity review concern(s),0,6,0,9,0,0,2,0,1,0,0,5,Critical,VDR-11932,High,Purch
VDR-12178,5,0,2,2,0,2,2,0,1,0,0,0,0,5,1,23,2 malware/ransomware alert(s); 2 PowerShell alert(s); 1 credential-access alert(s); 5 identity review concern(s),0,6,0,6,4,0,2,0,0,0,0,5,Critical,VDR-12178,Low,Fin
VDR-12281,5,1,1,3,1,2,1,0,1,0,1,1,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,3,3,6,2,0,2,0,1,1,0,0,Critical,VDR-12281,Low,Marketing
WS-12064,5,1,1,2,1,3,0,0,1,0,1,0,0,0,1,23,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s); 1 credential-access alert(s),5,3,3,9,0,0,2,0,1,0,0,0,Critical,WS-12064,High,Rnd
LPT-10114,4,0,2,1,0,0,0,1,0,0,3,0,4,0,1,23,1 lateral-movement alert(s); 4 inactive-user event(s),0,6,0,0,0,2,0,0,3,0,12,0,Critical,LPT-10114,Low,Mktg
LPT-10671,4,1,1,3,0,0,0,0,1,0,1,0,4,0,1,23,1 critical alert(s); 1 credential-access alert(s); 4 inactive-user event(s),5,3,0,0,0,0,2,0,1,0,12,0,Critical,LPT-10671,Low,Hr Dept
LPT-12186,4,0,2,2,0,4,0,0,0,0,0,1,0,4,1,23,4 malware/ransomware alert(s); 4 identity review concern(s),0,6,0,12,0,0,0,0,0,1,0,4,Critical,LPT-12186,High,Operations
VDR-10086,4,0,1,2,0,1,2,0,0,0,1,0,4,0,1,23,1 malware/ransomware alert(s); 2 PowerShell alert(s); 4 inactive-user event(s),0,3,0,3,4,0,0,0,1,0,12,0,Critical,VDR-10086,Low,Purchase
VDR-10693,4,0,1,3,0,0,0,2,1,0,1,1,4,0,1,23,2 lateral-movement alert(s); 1 credential-access alert(s); 4 inactive-user event(s),0,3,0,0,0,4,2,0,1,1,12,0,Critical,VDR-10693,High,Supply Chain
VDR-10848,4,0,0,2,0,2,1,0,0,0,1,2,4,0,1,23,2 malware/ransomware alert(s); 1 PowerShell alert(s); 4 inactive-user event(s),0,0,0,6,2,0,0,0,1,2,12,0,Critical,VDR-10848,Medium,Brand Team
VDR-11420,4,0,1,4,0,1,0,0,2,0,1,0,4,0,1,23,1 malware/ransomware alert(s); 2 credential-access alert(s); 4 inactive-user event(s),0,3,0,3,0,0,4,0,1,0,12,0,Critical,VDR-11420,Low,Ops
VDR-11610,4,0,0,2,0,1,1,1,0,0,0,0,4,4,1,23,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 inactive-user event(s); 4 identity review concern(s),0,0,0,3,2,2,0,0,0,0,12,4,Critical,VDR-11610,High,Finance
VDR-12706,4,0,1,3,0,1,2,0,0,0,1,0,4,0,1,23,1 malware/ransomware alert(s); 2 PowerShell alert(s); 4 inactive-user event(s),0,3,0,3,4,0,0,0,1,0,12,0,Critical,VDR-12706,High,Legal
WS-10308,4,0,1,3,0,2,0,0,0,0,2,0,4,0,1,23,2 malware/ransomware alert(s); 4 inactive-user event(s),0,3,0,6,0,0,0,0,2,0,12,0,Critical,WS-10308,Low,R&D
WS-11564,4,0,3,4,0,3,0,0,0,0,1,0,0,4,1,23,3 malware/ransomware alert(s); 4 identity review concern(s),0,9,0,9,0,0,0,0,1,0,0,4,Critical,WS-11564,Medium,Operations
