event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,ip_status,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score_numeric,risk_level,geo_location
IAM00007021,2026-09-02 11:11:54,EMP10786,gavin.samra37,Finance,PASSWORD_RESET,BIOMETRIC,,MISSING,WS-10786,DEV28293,,True,,,,MAHARASHTRA
IAM00006867,2026-08-13 00:00:00,EMP12039,arunima.sridhar65,Human Resources,LOGIN_SUCCESS,OTP,,MISSING,WS-12039,DEV58395,,True,,37.0,,INDIA
IAM00013532,2026-08-14 04:21:14,EMP12567,sara.borah1,IT,LOGIN_FAILURE,CERTIFICATE,84.193.140.135,VALID_PUBLIC,VDR-12567,DEV78025,,False,INVALID_CREDENTIALS,98.0,,REMOTE
IAM00007826,2026-08-25 11:05:59,EMP12831,chatresh.nagi33,Brand,LOGIN_SUCCESS,MFA,105.101.120.30,VALID_PUBLIC,LPT-12831,DEV87428,SID540616,True,,40.0,,REMOTE
IAM00009832,2026-08-07 14:57:16,EMP10885,tara.dash81,Legal,LOGIN_FAILURE,OTP,10.69.30,MALFORMED,VDR-10885,DEV54793,,False,INVALID_CREDENTIALS,,,DELHI
IAM00008800,2026-09-07 21:03:33,EMP12309,ira.ahuja17,Human Resources,LOGIN_SUCCESS,MFA,10.43.166,MALFORMED,WS-12309,DEV58488,SID875740,True,,80.0,,PUNJAB
IAM00004578,2026-08-24 00:00:00,EMP12157,vansha.chadha57,Brand,LOGIN_SUCCESS,SSO,124.203.71.103,VALID_PUBLIC,VDR-12157,DEV50940,SID271756,True,,,HIGH,INDIA
IAM00018194,2026-08-11 11:01:51,EMP12850,jatin.nigam57,IT,LOGIN_SUCCESS,CERTIFICATE,10.106.208.0,VALID_PRIVATE,WS-12850,DEV16862,SID930722,True,,,,
IAM00004100,2026-08-25 00:00:00,EMP10261,pavani_atwal76,Finance,LOGIN_SUCCESS,SSO,23.65.63.199,VALID_PUBLIC,WS-10261,DEV16145,SID487209,True,,,,PUNJAB
IAM00015355,2026-08-31 14:59:00,EMP10048,george.dayal65,Brand,PASSWORD_RESET,PASSWORD,UNKNOWN,UNKNOWN,WS-10048,DEV48752,,True,,34.0,,INDIA
IAM00008599,2026-08-15 22:35:35,EMP10989,samaksh.arya80,Legal,LOGIN_SUCCESS,OTP,192.168.135.187,VALID_PRIVATE,LPT-10989,DEV27143,SID878439,True,,73.0,,DELHI
IAM00014527,,EMP12825,indali.goswami21,Finance,LOGIN_FAILURE,PASSWORD,,MISSING,VDR-12825,DEV58627,,True,EXPIRED_PASSWORD,,,PUNJAB
IAM00016637,2026-08-11 23:43:25,EMP11397,kalpit.palla51,Sales,LOGIN_FAILURE,BIOMETRIC,194.8.102.192,VALID_PUBLIC,WS-11397,DEV83813,,False,,27.0,,INDIA
IAM00013201,2026-08-11 03:26:08,EMP11665,oni.goda48,People,LOGIN_SUCCESS,CERTIFICATE,192.168.79.62,VALID_PRIVATE,VDR-11665,DEV49335,SID296851,True,,,,INDIA
IAM00010708,2026-08-22 01:41:55,EMP12039,arunima.sridhar65,People,LOGIN_FAILURE,MFA,192-168.123.25,MALFORMED,WS-12039,DEV58395,,False,ACCOUNT_LOCKED,,,
IAM00003157,2026-08-09 20:05:43,EMP11363,chatura_sankar90,Finance,LOGIN_FAILURE,PASSWORD,104.51.12.103,VALID_PUBLIC,VDR-11363,DEV76764,SID-269176,True,BAD_TOKEN,,,UNKNOWN
IAM00002400,2026-08-19 03:21:10,EMP11356,jeet.tara32,Legal,LOGIN_FAILURE,CERTIFICATE,172.16.159.40,VALID_PRIVATE,LPT-11356,DEV89370,,False,BAD_TOKEN,50.0,,
IAM00013773,2026-08-24 17:36:44,EMP10130,arjun.deol3,IT,LOGIN_SUCCESS,MFA,46.232.25.,MALFORMED,LPT-10130,DEV84000,SID872243,True,,90.0,,MAHARASHTRA
IAM00014065,2026-08-11 11:21:00,EMP12796,charvi.krishnan2,Procurement,LOGIN_SUCCESS,CERTIFICATE,10.79.150,MALFORMED,LPT-12796,DEV50826,SID220420,True,,,HIGH,
IAM00016698,2026-08-18 22:21:18,EMP12978,ria.thakkar89,Legal,LOGIN_FAILURE,PASSWORD,172.16.105.189,VALID_PRIVATE,VDR-12978,DEV85574,SID253003,False,WRONG_PASSWORD,,,REMOTE
IAM00012440,2026-08-04 00:00:00,EMP11226,tanveer.dugar93,Legal,LOGIN_FAILURE,CERTIFICATE,10.17.130,MALFORMED,LPT-11226,DEV46040,SID755167,False,ACCOUNT_LOCKED,55.0,,PUNJAB
IAM00002876,2026-09-04 05:57:43,EMP12216,urvashi.handa11,Customer Support,LOGIN_FAILURE,CERTIFICATE,172.16.34.,MALFORMED,VDR-12216,DEV58305,,False,EXPIRED_PASSWORD,96.0,,MAHARASHTRA
IAM00016940,2026-08-28 00:00:00,EMP10245,netra.mitter48,Procurement,LOGIN_FAILURE,SSO,80.127.18.250,VALID_PUBLIC,LPT-10245,DEV72676,SID460563,False,INVALID_CREDENTIALS,93.0,,
IAM00000877,2026-08-03 03:28:48,EMP10785,jackson.balasubramanian40,R&D,LOGIN_SUCCESS,CERTIFICATE,61.113.209.226,VALID_PUBLIC,LPT-10785,DEV68224,,True,,57.0,,INDIA
IAM00017359,2026-09-03 20:34:41,EMP11958,vanya.parekh93,Human Resources,LOGIN_FAILURE,SSO,66.187.132.239,VALID_PUBLIC,VDR-11958,DEV76176,,False,WRONG_PASSWORD,,,PUNJAB
IAM00017456,2026-08-17 23:43:37,EMP10871,aahana.chaudhary67,Operations,LOGIN_SUCCESS,CERTIFICATE,999.999.999.999,MALFORMED,,DEV74392,,True,,10.0,,PUNJAB
IAM00013370,2026-08-16 16:32:57,EMP12505,radhika.bath93,Procurement,PASSWORD_RESET,PASSWORD,192.168.190.123,VALID_PRIVATE,LPT-12505,DEV68365,,True,,5.0,,
IAM00007353,2026-08-22 07:48:06,EMP10673,robert.bandi13,Customer Support,LOGIN_FAILURE,PASSWORD,32.104.163.217,VALID_PUBLIC,VDR-10673,DEV14791,,False,,,,INDIA
IAM00018246,2026-08-18 00:00:00,EMP12833,ubika.dora89,R&D,LOGIN_SUCCESS,BIOMETRIC,,MISSING,WS-12833,DEV70323,SID425266,True,,58.0,,UNKNOWN
IAM00008344,,EMP11226,tanveer.dugar93,Legal,LOGIN_SUCCESS,MFA,172.16.197.38,VALID_PRIVATE,LPT-11226,DEV46040,SID245559,False,,4.0,,PUNJAB
IAM00013434,2026-08-21 14:05:00,EMP11222,vasatika.saraf30,Human Resources,LOGIN_FAILURE,SSO,173.236.37.118,VALID_PUBLIC,LPT-11222,DEV92764,,False,TIMEOUT,85.0,,INDIA
IAM00018689,,EMP12285,fariq.koshy90,Finance,DEVICE_REGISTERED,CERTIFICATE,146.130.37.100,VALID_PUBLIC,LPT-12285,DEV27115,,False,,36.0,,
IAM00015162,2026-08-23 00:15:36,EMP10393,aarini.deep10,IT,LOGIN_SUCCESS,SSO,214.4.82.21,VALID_PUBLIC,WS-10393,DEV44226,SID972269,False,,34.0,,REMOTE
IAM00000565,2026-08-08 19:47:31,EMP10712,manya.bhatti69,Sales,LOGIN_FAILURE,MFA,999.999.999.999,MALFORMED,VDR-10712,DEV61127,,True,ACCOUNT_LOCKED,55.0,,INDIA
IAM00005233,2026-08-09 10:12:48,EMP11801,ekiya.jaggi5,Legal,LOGIN_FAILURE,CERTIFICATE,10.233.171,MALFORMED,LPT-11801,DEV21792,SID785705,True,EXPIRED_PASSWORD,63.0,,REMOTE
IAM00008512,2026-08-21 11:46:39,EMP12425,jeet.rajagopalan64,Innovation,LOGIN_SUCCESS,OTP,10-159.32,MALFORMED,LPT-12425,DEV51114,SID485968,True,,55.0,,INDIA
IAM00014709,2026-08-04 04:03:44,EMP11085,finn.kurian25,Customer Support,LOGIN_FAILURE,OTP,173.29.100.65,VALID_PUBLIC,LPT-11085,DEV52391,SID829721,False,ACCOUNT_LOCKED,40.0,,MAHARASHTRA
IAM00015634,2026-08-29 00:00:00,EMP10985,maanas.nori15,Finance,LOGIN_FAILURE,BIOMETRIC,192.168.81.220,VALID_PRIVATE,LPT-10985,DEV92750,,False,EXPIRED_PASSWORD,58.0,,MAHARASHTRA
IAM00012151,2026-08-01 00:00:00,EMP10733,vivaan.choudhry44,IT,LOGIN_SUCCESS,SSO,10.113.226,MALFORMED,LPT-10733,DEV95701,,True,,1.0,,DELHI
IAM00018759,2026-09-01 16:35:34,EMP11502,wyatt.jani93,Customer Support,LOGIN_SUCCESS,OTP,172.16.102.127,VALID_PRIVATE,WS-11502,DEV91062,SID670295,False,,,,DELHI
IAM00017975,2026-08-21 10:00:19,EMP12976,aayush.koshy48,Sales,LOGIN_SUCCESS,SSO,10.225.61.0,VALID_PRIVATE,VDR-12976,DEV58610,SID927228,False,,63.0,,REMOTE
IAM00018414,2026-08-19 07:30:00,EMP11126,liam_murthy21,Finance,LOGIN_SUCCESS,SSO,192.168.91.239,VALID_PRIVATE,WS-11126,,,False,,,,MAHARASHTRA
IAM00015777,2026-08-04 00:05:54,EMP10912,mohammed.devan20,Operations,PASSWORD_RESET,BIOMETRIC,UNKNOWN,UNKNOWN,LPT-10912,DEV26119,,True,,96.0,,INDIA
IAM00017307,2026-09-02 20:08:07,EMP12901,advay.jayaraman98,Legal,MFA_FAILURE,OTP,172.16.182.73,VALID_PRIVATE,WS-12901,DEV81061,SID201170,False,,70.0,,DELHI
IAM00002261,2026-08-05 11:16:44,EMP10423,bahadurjit.dyal80,Legal,ACCOUNT_UNLOCK,MFA,172.16.126.124,VALID_PRIVATE,LPT-10423,DEV77045,,True,,,,INDIA
IAM00004400,2026-08-16 03:45:00,EMP12254,harini.ram37,Procurement,LOGIN_SUCCESS,MFA,206.213.5.199,VALID_PUBLIC,VDR-12254,DEV11599,SID852349,True,,98.0,,REMOTE
IAM00005766,2026-09-07 00:00:00,EMP11257,kala.cheema20,Customer Support,DEVICE_REGISTERED,MFA,10.169.124,MALFORMED,LPT-11257,DEV57663,,False,,82.0,,UNKNOWN
IAM00002994,2026-09-01 21:17:16,EMP12192,raksha.narain66,Marketing,LOGIN_SUCCESS,CERTIFICATE,192.168.243.74,VALID_PRIVATE,WS-12192,DEV91539,,False,,62.0,,INDIA
IAM00006874,2026-08-08 00:00:00,EMP11226,tanveer.dugar93,Legal,LOGIN_SUCCESS,MFA,999.999.999.999,MALFORMED,LPT-11226,DEV46040,SID352391,False,,90.0,,DELHI
IAM00019136,2026-09-02 00:00:00,EMP10285,varenya.nagar50,Customer Support,LOGIN_FAILURE,BIOMETRIC,35.11.190.5,VALID_PUBLIC,VDR-10285,DEV28343,,False,TIMEOUT,,,DELHI
IAM00010693,2026-08-05 19:18:44,EMP10393,aarini.deep10,IT,LOGIN_FAILURE,CERTIFICATE,131-15.164.176,MALFORMED,WS-10393,DEV44226,SID699719,True,WRONG_PASSWORD,91.0,,MAHARASHTRA
IAM00016875,2026-08-21 00:48:47,EMP10685,anamika.sundaram14,Operations,LOGIN_FAILURE,SSO,192.168.21.81.0,MALFORMED,LPT-10685,DEV49599,SID674100,False,TIMEOUT,92.0,,INDIA
IAM00019698,2026-08-08 00:00:00,EMP10994,gaurav.konda64,R&D,LOGIN_SUCCESS,BIOMETRIC,192.168.118.63,VALID_PRIVATE,WS-10994,DEV93637,,True,,44.0,,
IAM00001300,2026-08-15 12:22:53,EMP11396,victor.ratta94,Legal,LOGIN_FAILURE,CERTIFICATE,192.168.246.178,VALID_PRIVATE,VDR-11396,DEV24195,SID994310,False,,22.0,,
IAM00011951,2026-08-09 22:21:17,EMP11003,yashasvi.nayar20,Legal,LOGIN_SUCCESS,MFA,192.168.31.154,VALID_PRIVATE,VDR-11003,DEV37508,SID925660,True,,,,UNKNOWN
IAM00013518,2026-08-26 02:42:04,EMP12579,balveer.nair93,IT,LOGIN_FAILURE,PASSWORD,UNKNOWN,UNKNOWN,VDR-12579,DEV22006,,True,TIMEOUT,76.0,,DELHI
IAM00005796,2026-08-25 00:00:00,EMP12700,zilmil_sur74,Finance,LOGIN_SUCCESS,MFA,10.16.237,MALFORMED,LPT-12700,DEV89362,SID409518,False,,,,
IAM00004372,2026-08-11 05:21:30,EMP12054,amara.sur40,Operations,LOGIN_SUCCESS,MFA,172-16.9.241,MALFORMED,VDR-12054,DEV40420,SID696437,False,,30.0,,UNKNOWN
IAM00019290,2026-08-05 10:08:00,EMP12287,vritti.rajagopalan54,Operations,DEVICE_REGISTERED,BIOMETRIC,61.4.100.63,VALID_PUBLIC,WS-12287,DEV61887,,False,,53.0,,UNKNOWN
IAM00019571,,EMP12372,chavvi.dey98,Procurement,LOGIN_SUCCESS,BIOMETRIC,192.168.172.180,VALID_PRIVATE,LPT-12372,DEV32719,SID549557,True,,30.0,,DELHI
IAM00003304,2026-08-22 13:40:52,EMP10154,gagan.pandey3,Operations,LOGIN_SUCCESS,MFA,192.168.90.252,VALID_PRIVATE,VDR-10154,DEV70305,SID797824,False,,,HIGH,DELHI
IAM00010417,2026-08-10 00:00:00,EMP11579,naksh.sekhon89,R&D,LOGIN_SUCCESS,CERTIFICATE,192.168.41.28,VALID_PRIVATE,VDR-11579,DEV23506,,True,,,,INDIA
IAM00006425,,EMP11739,edhitha_bala97,Customer Support,LOGIN_SUCCESS,CERTIFICATE,,MISSING,WS-11739,DEV76368,SID890494,True,,70.0,,
IAM00018659,2026-08-27 13:46:43,EMP11893,damyanti.sha10,Legal,LOGIN_FAILURE,OTP,10.144.236,MALFORMED,WS-11893,DEV24760,,False,ACCOUNT_LOCKED,,,
IAM00014746,,EMP12211,samar.bal73,Supply Chain,LOGIN_SUCCESS,MFA,74.208.80.82,VALID_PUBLIC,LPT-12211,DEV60910,SID653925,False,,12.0,,INDIA
IAM00002185,2026-09-05 02:27:17,EMP10799,baljiwan.raju72,Procurement,LOGIN_SUCCESS,PASSWORD,172.16.168.123,VALID_PRIVATE,VDR-10799,DEV82235,SID293061,False,,39.0,,MAHARASHTRA
IAM00016569,2026-08-06 00:00:00,EMP12747,chanakya.keer83,Brand,LOGIN_SUCCESS,MFA,10.179.76,MALFORMED,LPT-12747,DEV55054,SID761337,True,,67.0,,INDIA
IAM00002467,2026-09-06 11:51:29,EMP10203,samaksh.subramanian60,Customer Support,LOGIN_FAILURE,BIOMETRIC,192.168.143.241,VALID_PRIVATE,VDR-10203,DEV93859,SID684516,False,,,,UNKNOWN
IAM00015625,2026-08-28 01:44:08,EMP12318,jacob.karnik59,Marketing,LOGIN_SUCCESS,OTP,214.26.114.113,VALID_PUBLIC,VDR-12318,DEV95260,SID677935,True,,,,PUNJAB
IAM00018953,2026-09-03 00:00:00,EMP11072,yashoda.kannan15,R&D,LOGIN_SUCCESS,OTP,UNKNOWN,UNKNOWN,LPT-11072,DEV37740,SID898197,True,,64.0,,INDIA
IAM00009695,2026-09-05 08:29:43,EMP10527,william.modi62,Legal,LOGIN_FAILURE,CERTIFICATE,10.240.16,MALFORMED,VDR-10527,DEV85513,,True,OTP_EXPIRED,78.0,,UNKNOWN
IAM00005369,2026-08-01 10:59:56,EMP11986,yahvi.bhat30,Customer Support,DEVICE_REGISTERED,SSO,170.16.53.123,VALID_PUBLIC,WS-11986,DEV97837,,True,,59.0,,MAHARASHTRA
IAM00009887,,EMP11055,urmi.sunder11,Customer Support,MFA_FAILURE,SSO,,MISSING,LPT-11055,DEV65950,SID919473,True,MFA_FAILED,93.0,,INDIA
IAM00006672,,EMP12088,timothy.chad15,Procurement,LOGIN_SUCCESS,OTP,34.110.0.221,VALID_PUBLIC,LPT-12088,DEV60145,SID359510,False,,35.0,,PUNJAB
IAM00007883,2026-08-20 14:48:00,EMP10843,amol.dayal53,Operations,LOGIN_SUCCESS,SSO,172.16.135.248,VALID_PRIVATE,VDR-10843,DEV28423,SID227786,True,,,,INDIA
IAM00007891,2026-09-08 09:08:31,EMP12974,adweta.grewal52,Operations,LOGIN_SUCCESS,SSO,58-30.74.192,MALFORMED,LPT-12974,DEV45063,,False,,72.0,,DELHI
IAM00011583,2026-09-03 00:00:00,EMP10665,daksh.kalita23,Sales,LOGIN_FAILURE,CERTIFICATE,172.16.76.184,VALID_PRIVATE,WS-10665,DEV98142,SID600790,True,ACCOUNT_LOCKED,1.0,,DELHI
IAM00012559,2026-08-28 00:00:00,EMP12162,megha_garg48,Procurement,PRIVILEGE_ESCALATION_REQUEST,CERTIFICATE,192.168.136.,MALFORMED,WS-12162,DEV11006,,True,,,,PUNJAB
IAM00015742,2026-08-14 00:00:00,EMP12226,udant.palla36,IT,LOGIN_SUCCESS,SSO,UNKNOWN,UNKNOWN,WS-12226,,SID347639,True,,74.0,,PUNJAB
IAM00009678,2026-09-09 08:17:30,EMP11668,jeremiah.salvi4,R&D,LOGIN_SUCCESS,PASSWORD,172.16.19.85,VALID_PRIVATE,LPT-11668,DEV95118,SID261433,True,,2.0,,REMOTE
IAM00000667,2026-09-03 20:26:35,EMP11103,naksh.khalsa84,Finance,LOGIN_FAILURE,PASSWORD,116.230.156.28,VALID_PUBLIC,LPT-11103,DEV43315,SID119083,False,,18.0,,
IAM00001700,2026-08-17 05:56:55,EMP12896,pahal.shere50,Legal,LOGIN_SUCCESS,CERTIFICATE,172.16.141.178,VALID_PRIVATE,VDR-12896,DEV38001,SID975821,False,,68.0,,PUNJAB
IAM00019024,2026-08-24 09:12:12,EMP12390,hemani.mohanty26,Marketing,LOGIN_SUCCESS,OTP,172.16.206.176,VALID_PRIVATE,WS-12390,DEV18876,,True,,,,PUNJAB
IAM00004944,2026-09-03 17:27:00,EMP10972,zaitra.hayre49,Operations,LOGIN_SUCCESS,OTP,10.138.171,MALFORMED,LPT-10972,DEV18126,,True,,19.0,,REMOTE
IAM00015124,2026-08-04 11:36:41,EMP11544,gautam.thakur16,Human Resources,LOGIN_FAILURE,PASSWORD,172.16.139.228,VALID_PRIVATE,VDR-11544,DEV77698,,False,WRONG_PASSWORD,34.0,,INDIA
IAM00010351,,EMP11159,adya.shetty2,Human Resources,MFA_FAILURE,PASSWORD,10.196.88,MALFORMED,WS-11159,DEV21136,SID550235,False,BAD_TOKEN,69.0,,
IAM00014574,2026-08-03 01:14:56,EMP12678,aadhya.saraf43,Supply Chain,LOGIN_SUCCESS,BIOMETRIC,10.130.232,MALFORMED,VDR-12678,DEV88793,SID317141,True,,4.0,,
IAM00015506,2026-08-07 05:47:40,EMP11073,rachit.shanker56,IT,LOGIN_SUCCESS,MFA,81.237.228.,MALFORMED,WS-11073,DEV46747,SID369260,True,,87.0,,MAHARASHTRA
IAM00019640,2026-08-17 18:07:37,EMP12970,ethan.peri39,Procurement,LOGIN_FAILURE,MFA,10.194.52,MALFORMED,LPT-12970,DEV32709,,False,WRONG_PASSWORD,99.0,,
IAM00006865,2026-08-31 19:02:14,EMP11416,ria.khare57,Legal,LOGIN_SUCCESS,MFA,51.191.3.199,VALID_PUBLIC,WS-11416,DEV75585,SID746310,True,,,HIGH,PUNJAB
IAM00017480,2026-08-24 10:21:00,EMP11745,yuvraj.mani31,Legal,PRIVILEGE_ESCALATION_REQUEST,PASSWORD,10.156.192.,MALFORMED,LPT-11745,DEV81036,,True,,49.0,,REMOTE
IAM00003473,2026-08-10 00:00:00,EMP12280,viraj.tripathi85,Human Resources,LOGIN_FAILURE,PASSWORD,130.171.236.,MALFORMED,LPT-12280,DEV72491,,True,BAD_TOKEN,45.0,,INDIA
IAM00002824,2026-08-06 23:55:00,EMP11082,om.jain49,IT,LOGIN_SUCCESS,PASSWORD,192.168.243.137,VALID_PRIVATE,VDR-11082,DEV37605,SID928113,True,,28.0,,MAHARASHTRA
IAM00012514,2026-08-09 19:28:40,EMP10947,vansha.choudhury76,Sales,LOGIN_FAILURE,MFA,172.16.63.63,VALID_PRIVATE,VDR-10947,DEV60469,SID161801,True,BAD_TOKEN,,,UNKNOWN
IAM00018895,2026-08-09 13:45:37,EMP12826,david.sha41,Compliance,PASSWORD_RESET,SSO,,MISSING,LPT-12826,DEV63528,,True,,36.0,,INDIA
IAM00014810,2026-09-07 03:13:35,EMP12579,balveer.nair93,IT,LOGIN_SUCCESS,MFA,172.16.248.77,VALID_PRIVATE,VDR-12579,DEV22006,,True,,,,PUNJAB
IAM00003539,2026-08-27 19:10:00,EMP10194,ayush.dua87,R&D,LOGIN_SUCCESS,BIOMETRIC,85.61.250.73.0,MALFORMED,LPT-10194,DEV40932,SID-435781,False,,45.0,,MAHARASHTRA
IAM00017012,2026-08-31 16:34:10,EMP12672,meera.kulkarni21,Operations,LOGIN_SUCCESS,SSO,118.202.3.,MALFORMED,LPT-12672,DEV32716,SID231099,True,,48.0,,
IAM00016053,2026-08-08 19:09:32,EMP10667,nathaniel.dhaliwal53,IT,LOGIN_FAILURE,SSO,172.16.117.51,VALID_PRIVATE,VDR-10667,DEV98892,SID887487,False,ACCOUNT_LOCKED,61.0,,MAHARASHTRA
IAM00002817,,EMP10721,chameli.rama10,Marketing,LOGIN_SUCCESS,BIOMETRIC,172.16.9.31,VALID_PRIVATE,WS-10721,DEV53601,,True,,95.0,,
IAM00011763,2026-08-24 13:03:10,EMP12546,reva.nayak73,IT,LOGIN_SUCCESS,MFA,199.227.36.150,VALID_PUBLIC,WS-12546,DEV38336,,True,,,,
IAM00002525,2026-08-02 01:10:59,EMP11406,urishilla.bhatt88,Sales,LOGIN_SUCCESS,OTP,44-104.81.100,MALFORMED,WS-11406,DEV78076,SID366738,True,,28.0,,PUNJAB
IAM00000026,2026-08-31 02:24:00,EMP10802,panini.gokhale89,Finance,LOGIN_SUCCESS,SSO,172.16.80.63,VALID_PRIVATE,LPT-10802,DEV37504,SID933965,False,,97.0,,INDIA
IAM00015688,2026-08-20 09:36:43,EMP10781,rohan.wali29,R&D,ACCOUNT_UNLOCK,BIOMETRIC,175.197.24.56.0,MALFORMED,WS-10781,DEV17213,,False,,,,MAHARASHTRA
IAM00006629,,EMP12603,gautam.dass68,Finance,LOGIN_SUCCESS,BIOMETRIC,192-168.213.151,MALFORMED,LPT-12603,DEV97646,SID250413,True,,21.0,,INDIA
IAM00019548,2026-08-02 15:12:00,EMP10949,rachita_gala98,Customer Support,LOGIN_SUCCESS,SSO,172.16.163.214,VALID_PRIVATE,VDR-10949,DEV63313,SID165742,False,,71.0,,PUNJAB
IAM00013482,2026-08-13 01:28:14,EMP12579,balveer.nair93,IT,LOGIN_SUCCESS,OTP,192.168.7.101,VALID_PRIVATE,VDR-12579,DEV22006,,True,,47.0,,REMOTE
IAM00015141,2026-08-26 11:03:15,EMP10002,xalak.tiwari72,Sales,LOGIN_SUCCESS,PASSWORD,UNKNOWN,UNKNOWN,LPT-10002,DEV68878,SID748477,False,,25.0,,DELHI
IAM00015184,2026-08-19 23:52:04,EMP11539,aradhana.korpal74,Operations,LOGIN_FAILURE,SSO,10.229.202.,MALFORMED,LPT-11539,DEV29435,,False,OTP_EXPIRED,76.0,,PUNJAB
IAM00019306,,EMP10841,luke.mohan55,IT,LOGIN_FAILURE,BIOMETRIC,999.999.999.999,MALFORMED,WS-10841,DEV27882,SID714831,False,,,,UNKNOWN
IAM00017439,2026-09-02 08:16:33,EMP12149,teerth.chowdhury93,Legal,LOGIN_FAILURE,CERTIFICATE,UNKNOWN,UNKNOWN,LPT-12149,DEV42587,,False,UNKNOWN_USER,62.0,,PUNJAB
IAM00005934,2026-08-02 01:40:33,EMP10942,udarsh.chokshi75,R&D,MFA_ENROLLMENT,OTP,,MISSING,VDR-10942,DEV89541,,False,,22.0,,DELHI
IAM00010582,,EMP10014,ridhi.saini2,Human Resources,LOGIN_FAILURE,BIOMETRIC,999.999.999.999,MALFORMED,WS-10014,DEV94012,,True,BAD_TOKEN,72.0,,
IAM00016699,2026-08-22 22:09:19,EMP12776,abeer.bhatt30,IT,LOGIN_SUCCESS,CERTIFICATE,137.52.140.4,VALID_PUBLIC,VDR-12776,DEV19269,SID415346,True,,84.0,,INDIA
IAM00012328,,EMP10748,faqid.kuruvilla95,IT,LOGIN_SUCCESS,BIOMETRIC,196.88.116.107,VALID_PUBLIC,LPT-10748,DEV13809,SID588678,True,,3.0,,DELHI
IAM00012689,2026-08-08 09:58:51,EMP10121,mason.sarna33,R&D,LOGIN_FAILURE,CERTIFICATE,192.168.252.48,VALID_PRIVATE,WS-10121,DEV25095,,True,UNKNOWN_USER,,,REMOTE
IAM00005048,,EMP10300,adweta.kaur27,R&D,LOGIN_FAILURE,OTP,147.197.53.114,VALID_PUBLIC,VDR-10300,DEV19064,SID730506,False,UNKNOWN_USER,9.0,,DELHI
IAM00017502,2026-08-10 05:55:53,EMP10746,oviya.acharya25,People,LOGIN_FAILURE,CERTIFICATE,144.129.156.33,VALID_PUBLIC,WS-10746,DEV75210,SID-848790,False,,,,DELHI
IAM00000790,2026-09-09 05:21:35,EMP10447,tristan_nazareth15,Procurement,LOGIN_SUCCESS,OTP,172.16.194.,MALFORMED,LPT-10447,DEV77070,SID476993,True,,74.0,,PUNJAB
IAM00003098,2026-08-02 19:46:14,EMP10472,aryan.gour66,Marketing,LOGIN_SUCCESS,PASSWORD,172.16.247.236,VALID_PRIVATE,WS-10472,DEV82559,SID625383,True,,72.0,,
IAM00010634,2026-08-26 00:00:00,EMP12149,teerth.chowdhury93,Legal,LOGIN_FAILURE,MFA,172-16.113.16,MALFORMED,LPT-12149,DEV42587,,False,WRONG_PASSWORD,98.0,,
IAM00017224,2026-09-01 00:00:00,EMP11521,mohini.hegde96,Operations,LOGIN_FAILURE,PASSWORD,999.999.999.999,MALFORMED,WS-11521,DEV83831,,True,UNKNOWN_USER,87.0,,REMOTE
IAM00000106,2026-09-07 00:00:00,EMP10727,kabir.sampath9,Customer Support,LOGIN_SUCCESS,BIOMETRIC,172.16.186.30,VALID_PRIVATE,WS-10727,DEV73185,SID350596,True,,3.0,,DELHI
IAM00002731,2026-08-17 10:21:02,EMP11001,aarush.prashad25,Procurement,LOGIN_SUCCESS,CERTIFICATE,192.168.76.209,VALID_PRIVATE,VDR-11001,DEV81188,SID420378,True,,14.0,,PUNJAB
IAM00007442,2026-08-26 00:00:00,EMP11566,ekani.panchal59,Human Resources,LOGIN_SUCCESS,SSO,172.16.49.50,VALID_PRIVATE,VDR-11566,DEV48759,SID471728,False,,70.0,,REMOTE
IAM00004820,2026-08-24 00:00:00,EMP11056,yashoda.chada85,Legal,LOGIN_SUCCESS,MFA,,MISSING,VDR-11056,DEV63950,,True,,,,DELHI
IAM00017376,2026-08-23 02:11:00,EMP12505,radhika.bath93,Procurement,LOGIN_SUCCESS,PASSWORD,UNKNOWN,UNKNOWN,LPT-12505,DEV68365,SID553728,True,,37.0,,
IAM00018045,2026-08-01 14:03:00,EMP12525,oeshi.gara54,R&D,LOGIN_SUCCESS,BIOMETRIC,131.253.239.175,VALID_PUBLIC,VDR-12525,DEV96412,SID936922,False,,,,INDIA
IAM00009640,2026-09-07 00:00:00,EMP12342,lohit.doctor85,Compliance,LOGIN_SUCCESS,CERTIFICATE,999.999.999.999,MALFORMED,VDR-12342,DEV72066,SID862528,False,,92.0,,
IAM00002761,2026-09-06 11:44:44,EMP10691,joshua.viswanathan97,IT,LOGIN_SUCCESS,OTP,172.16.235.,MALFORMED,LPT-10691,DEV69372,SID421582,True,,,,INDIA
IAM00016614,2026-08-21 09:17:06,EMP11270,pallavi.prashad61,Human Resources,LOGIN_SUCCESS,BIOMETRIC,10.208.120,MALFORMED,LPT-11270,DEV84352,,False,,51.0,,DELHI
IAM00010493,2026-08-26 03:16:01,EMP10136,aishani.chanda55,People,LOGIN_SUCCESS,PASSWORD,192.168.48.157,VALID_PRIVATE,WS-10136,DEV19632,SID937019,True,,14.0,,REMOTE
